Site,No,Habitat,Elevation [m a.s.l.],Aspect,Latitude,Longitude,Mortality,MAAT [°C],Precip annual total [mm/a],Area,Fire [#]
1047,6,Rocky,1309,S,-32.37476957,19.11898237,0,12.5,457,Middelberg,5
1048,1,Rocky,1290,N,-32.37342829,19.11843267,1,12.5,457,Middelberg,5
1048,2,Rocky,1290,N,-32.37347951,19.11837939,1,12.5,457,Middelberg,5
1049,1,Rocky,1292,W,-32.37344915,19.11891469,1,12.5,457,Middelberg,5
1049,2,Rocky,1292,W,-32.3734619,19.11869838,1,12.5,457,Middelberg,5
1049,3,Rocky,1292,W,-32.37338939,19.11858572,1,12.5,457,Middelberg,5
1049,4,Rocky,1292,W,-32.37334353,19.118556,1,12.5,457,Middelberg,5
1049,5,Rocky,1292,W,-32.37330055,19.11850576,1,12.5,457,Middelberg,5
1049,6,Rocky,1292,W,-32.37330033,19.11842531,0,12.5,457,Middelberg,5
1049,7,Rocky,1292,W,-32.3732575,19.11837735,1,12.5,457,Middelberg,5
1050,1,Rocky,1291,N,-32.37342182,19.11927931,1,12.5,457,Middelberg,5
1050,2,Rocky,1291,N,-32.37354919,19.11920272,1,12.5,457,Middelberg,5
1050,3,Rocky,1291,N,-32.37347124,19.11903136,1,12.5,457,Middelberg,5
1050,4,Rocky,1291,N,-32.37341815,19.11897505,1,12.5,457,Middelberg,5
1050,5,Rocky,1291,N,-32.3733989,19.11876388,1,12.5,457,Middelberg,5
1050,6,Rocky,1291,N,-32.37331368,19.11874379,0,12.5,457,Middelberg,5
1050,7,Rocky,1291,N,-32.37324687,19.11873379,0,12.5,457,Middelberg,5
1051,1,Rocky,1284,E,-32.3735509,19.11975708,0,12.5,457,Middelberg,5
1051,2,Rocky,1284,E,-32.37349538,19.11974723,1,12.5,457,Middelberg,5
1051,3,Rocky,1284,E,-32.37355013,19.11968493,0,12.5,457,Middelberg,5
1051,4,Rocky,1284,E,-32.37354191,19.11962848,0,12.5,457,Middelberg,5
1051,5,Rocky,1284,E,-32.37351986,19.11952572,1,12.5,457,Middelberg,5
1052,1,Rocky,1281,E,-32.37457046,19.11996715,0,12.5,457,Middelberg,5
1052,2,Rocky,1281,E,-32.37452198,19.11978904,0,12.5,457,Middelberg,5
1052,3,Rocky,1281,E,-32.37437839,19.11983549,1,12.5,457,Middelberg,5
1052,4,Rocky,1281,E,-32.37435552,19.11965816,0,12.5,457,Middelberg,5
1052,5,Rocky,1281,E,-32.37417929,19.11945007,1,12.5,457,Middelberg,5
1052,6,Rocky,1281,E,-32.37412523,19.11943231,1,12.5,457,Middelberg,5
1052,7,Rocky,1281,E,-32.37406785,19.1195205,1,12.5,457,Middelberg,5
1053,1,Rocky,1284,S,-32.37656339,19.12032455,0,12.5,457,Middelberg,5
1053,2,Rocky,1284,S,-32.37643524,19.12020031,0,12.5,457,Middelberg,5
1053,3,Rocky,1284,S,-32.37637265,19.11990017,0,12.5,457,Middelberg,5
1053,4,Rocky,1284,S,-32.37624378,19.11984959,1,12.5,457,Middelberg,5
1053,5,Rocky,1284,S,-32.37610619,19.11984688,1,12.5,457,Middelberg,5
1054,1,Rocky,1307,W,-32.37382274,19.11807721,1,12.5,457,Middelberg,5
1054,2,Rocky,1307,W,-32.37391681,19.11807249,1,12.5,457,Middelberg,5
1054,3,Rocky,1307,W,-32.37400498,19.11805532,1,12.5,457,Middelberg,5
1054,4,Rocky,1307,W,-32.3739889,19.11818546,1,12.5,457,Middelberg,5
1054,5,Rocky,1307,W,-32.37404366,19.11815575,1,12.5,457,Middelberg,5
1054,6,Rocky,1307,W,-32.37409726,19.11816107,0,12.5,457,Middelberg,5
1054,7,Rocky,1307,W,-32.37412169,19.11821277,1,12.5,457,Middelberg,5
1054,8,Rocky,1307,W,-32.37398944,19.11834271,1,12.5,457,Middelberg,5
1054,9,Rocky,1307,W,-32.3741714,19.11828651,1,12.5,457,Middelberg,5
1055,1,Rocky,1307,W,-32.37360952,19.11797975,1,12.5,457,Middelberg,5
1055,2,Rocky,1307,W,-32.37365431,19.11800039,1,12.5,457,Middelberg,5
1055,3,Rocky,1307,W,-32.37374955,19.11799721,1,12.5,457,Middelberg,5
1055,4,Rocky,1307,W,-32.37377634,19.11800981,1,12.5,457,Middelberg,5
1055,5,Rocky,1307,W,-32.37381158,19.11801387,1,12.5,457,Middelberg,5
1055,6,Rocky,1307,W,-32.37388179,19.11803072,1,12.5,457,Middelberg,5
1055,7,Rocky,1307,W,-32.37390699,19.11802661,1,12.5,457,Middelberg,5
1055,8,Rocky,1307,W,-32.37393082,19.11801818,1,12.5,457,Middelberg,5
1055,9,Rocky,1307,W,-32.37394954,19.11801741,1,12.5,457,Middelberg,5
1055,10,Rocky,1307,W,-32.37399881,19.11802804,1,12.5,457,Middelberg,5
1056,1,Well Protected,1307,W,-32.37346264,19.11801385,1,12.5,457,Middelberg,5
1056,2,Well Protected,1307,W,-32.37347542,19.11795756,1,12.5,457,Middelberg,5
1056,3,Well Protected,1307,W,-32.37355479,19.11802906,1,12.5,457,Middelberg,5
1056,4,Well Protected,1307,W,-32.37355466,19.11795675,1,12.5,457,Middelberg,5
1056,5,Well Protected,1307,W,-32.37362805,19.11815841,1,12.5,457,Middelberg,5
1056,6,Well Protected,1307,W,-32.37365902,19.1181245,1,12.5,457,Middelberg,5
1056,7,Well Protected,1307,W,-32.37369324,19.11813915,1,12.5,457,Middelberg,5
1056,8,Well Protected,1307,W,-32.37370853,19.11808059,1,12.5,457,Middelberg,5
1056,9,Well Protected,1307,W,-32.3737652,19.11812963,1,12.5,457,Middelberg,5
1057,1,Well Protected,1302,N,-32.37333513,19.11819392,1,12.5,457,Middelberg,5
1057,2,Rocky,1302,N,-32.37342729,19.11790626,1,12.5,457,Middelberg,5
1057,3,Well Protected,1302,N,-32.37348254,19.11806531,1,12.5,457,Middelberg,5
1057,4,Well Protected,1302,N,-32.3735398,19.11808924,1,12.5,457,Middelberg,5
1057,5,Well Protected,1302,N,-32.37358027,19.11808597,1,12.5,457,Middelberg,5
1057,6,Well Protected,1302,N,-32.37360557,19.11804481,1,12.5,457,Middelberg,5
1059,1,Rocky,1260,N,-32.36997712,19.12666021,1,12.7,445,Middelberg,5
1059,2,Rocky,1260,N,-32.37008477,19.1265483,1,12.7,445,Middelberg,5
1063,1,Rocky,1366,E,-32.38266927,19.11885298,0,12.1,466,Middelberg,4
1063,2,Rocky,1379,E,-32.38239967,19.11877734,0,12.1,466,Middelberg,4
1063,3,Rocky,1379,E,-32.38242976,19.11893076,0,12.1,466,Middelberg,4
1063,4,Rocky,1366,E,-32.3824284,19.11901292,0,12.1,466,Middelberg,4
1063,5,Rocky,1366,E,-32.38266873,19.119065,0,12.1,466,Middelberg,4
1063,6,Rocky,1366,E,-32.38260524,19.1191145,0,12.1,466,Middelberg,4
1063,7,Rocky,1366,E,-32.38281429,19.11919774,0,12.1,466,Middelberg,4
1063,8,Well Protected,1379,E,-32.38243624,19.11851919,0,12.1,466,Middelberg,4
1063,9,Well Protected,1379,E,-32.38222203,19.11822248,0,12.1,466,Middelberg,4
1063,10,Well Protected,1379,E,-32.38200761,19.11826633,0,12.1,466,Middelberg,4
1064,1,Rocky,1366,E,-32.38281782,19.11889762,0,12.1,466,Middelberg,4
1064,2,Rocky,1366,E,-32.38281777,19.1189975,0,12.1,466,Middelberg,4
1064,3,Rocky,1366,E,-32.38285873,19.11909609,0,12.1,466,Middelberg,4
1064,4,Rocky,1366,E,-32.3829187,19.11914814,0,12.1,466,Middelberg,4
1064,5,Rocky,1366,E,-32.38298517,19.11922904,0,12.1,466,Middelberg,4
1064,6,Rocky,1366,E,-32.38298975,19.11936305,0,12.1,466,Middelberg,4
1065,1,Well Protected,1402,N,-32.38236371,19.11805699,1,12.1,466,Middelberg,5
1065,2,Well Protected,1402,N,-32.38238872,19.11806548,1,12.1,466,Middelberg,5
1065,3,Well Protected,1402,N,-32.38232541,19.11816612,0,12.1,466,Middelberg,5
1065,4,Well Protected,1402,N,-32.38236647,19.11817311,0,12.1,466,Middelberg,5
1065,5,Well Protected,1402,N,-32.38240195,19.11826176,0,12.1,466,Middelberg,5
1065,6,Rocky,1402,N,-32.38250182,19.11802558,0,12.1,466,Middelberg,5
1065,7,Well Protected,1402,N,-32.3825556,19.11821228,0,12.1,466,Middelberg,5
1065,8,Well Protected,1402,N,-32.38261909,19.11818122,1,12.1,466,Middelberg,5
1065,9,Well Protected,1402,N,-32.38268377,19.11811034,0,12.1,466,Middelberg,5
1065,10,Well Protected,1402,N,-32.38276686,19.11814343,0,12.1,466,Middelberg,5
1065,11,Well Protected,1402,N,-32.38277958,19.11807829,1,12.1,466,Middelberg,5
1065,12,Well Protected,1402,N,-32.38274692,19.11798776,1,12.1,466,Middelberg,5
1065,13,Well Protected,1415,N,-32.38280747,19.11846819,0,12.1,466,Middelberg,5
1065,14,Well Protected,1415,N,-32.3828358,19.11847055,1,12.1,466,Middelberg,5
1066,1,Well Protected,1381,E,-32.38133042,19.11797238,0,12.5,457,Middelberg,5
1066,2,Well Protected,1381,E,-32.38142029,19.11793557,0,12.5,457,Middelberg,5
1066,3,Rocky,1381,E,-32.38146536,19.11817896,0,12.5,457,Middelberg,5
1066,4,Rocky,1381,E,-32.38147851,19.11824866,1,12.5,457,Middelberg,5
1066,5,Rocky,1381,E,-32.38176723,19.11810275,0,12.5,457,Middelberg,5
1067,1,Rocky,1368,E,-32.383807,19.11993203,0,12.1,466,Middelberg,4
1067,2,Rocky,1368,E,-32.38355882,19.11946535,0,12.1,466,Middelberg,4
1067,3,Rocky,1368,E,-32.38352808,19.11913782,0,12.1,466,Middelberg,4
1067,4,Rocky,1368,E,-32.38385896,19.11916972,0,12.1,466,Middelberg,4
1067,5,Rocky,1368,E,-32.38354502,19.11882457,0,12.1,466,Middelberg,4
1067,6,Rocky,1368,E,-32.38375885,19.11875357,0,12.1,466,Middelberg,4
1067,7,Rocky,1368,E,-32.38369881,19.1186166,0,12.1,466,Middelberg,4
1067,8,Rocky,1368,E,-32.38390849,19.11868442,0,12.1,466,Middelberg,4
1067,9,Rocky,1368,E,-32.38389139,19.11858146,0,12.1,466,Middelberg,4
1067,10,Rocky,1368,E,-32.38404908,19.11854318,0,12.1,466,Middelberg,4
1067,11,Rocky,1368,E,-32.38402535,19.11844712,0,12.1,466,Middelberg,4
1067,12,Well Protected,1368,E,-32.38425889,19.11891724,0,12.1,466,Middelberg,4
1067,13,Well Protected,1368,E,-32.38369882,19.11882479,1,12.1,466,Middelberg,4
1068,1,Rocky,1221,E,-32.35839138,19.08981255,1,12.4,466,Middelberg,4
1068,2,Rocky,1221,E,-32.35831755,19.08984564,1,12.4,466,Middelberg,4
1070,1,Well Protected,1269,E,-32.35545549,19.06879094,0,12.7,462,Middelberg,3
1070,2,Rocky,1254,E,-32.3560903,19.06968932,1,12.7,462,Middelberg,3
1070,3,Rocky,1254,E,-32.35548501,19.06965079,1,12.7,462,Middelberg,3
1070,4,Well Protected,1254,E,-32.355125,19.06979475,1,12.7,462,Middelberg,3
1070,5,Well Protected,1254,E,-32.35498189,19.06987284,1,12.7,462,Middelberg,3
1070,6,Well Protected,1254,E,-32.35492752,19.06997822,1,12.7,462,Middelberg,3
1070,7,Well Protected,1254,E,-32.35485446,19.07018077,0,12.7,462,Middelberg,3
1070,8,Well Protected,1254,E,-32.35478077,19.07021179,0,12.7,462,Middelberg,3
1070,9,Well Protected,1254,E,-32.35473135,19.07029281,1,12.7,462,Middelberg,3
1070,10,Rocky,1254,E,-32.35502582,19.07029594,1,12.7,462,Middelberg,3
1070,11,Rocky,1254,E,-32.35493044,19.07041654,1,12.7,462,Middelberg,3
1070,12,Well Protected,1254,E,-32.35454212,19.07005553,0,12.7,462,Middelberg,3
1070,13,Well Protected,1254,E,-32.35449361,19.07014831,0,12.7,462,Middelberg,3
1070,14,Well Protected,1269,E,-32.35440784,19.07024739,1,12.7,462,Middelberg,3
1070,15,Well Protected,1269,E,-32.35415326,19.07042746,1,12.7,462,Middelberg,3
1070,16,Rocky,1254,E,-32.35561671,19.07029421,1,12.7,462,Middelberg,3
1100,1,Rocky,1324,S,-32.40915869,19.17967837,0,12.2,449,Welbedacht,3
1100,2,Rocky,1324,S,-32.40898053,19.17986328,0,12.2,449,Welbedacht,3
1100,3,Rocky,1324,S,-32.40873281,19.17971033,0,12.2,449,Welbedacht,3
1100,4,Well Protected,1324,S,-32.4085924,19.17962688,0,12.2,449,Welbedacht,3
1100,5,Rocky,1324,S,-32.40871731,19.17912004,1,12.2,449,Welbedacht,3
1101,1,Rocky,1380,W,-32.40853345,19.1836961,1,11.8,456,Welbedacht,3
1101,2,Rocky,1380,W,-32.40780747,19.18004566,0,11.8,456,Welbedacht,3
1101,3,Rocky,1380,W,-32.40688482,19.18018459,1,11.8,456,Welbedacht,3
1101,4,Rocky,1380,W,-32.40668529,19.18020854,1,11.8,456,Welbedacht,3
1101,5,Rocky,1380,W,-32.4082855,19.18352204,0,11.8,456,Welbedacht,3
1101,6,Rocky,1380,W,-32.40673511,19.18182511,1,11.8,456,Welbedacht,3
1101,7,Rocky,1380,W,-32.40656673,19.1819379,1,11.8,456,Welbedacht,3
1103,1,Rocky,1340,S,-32.43661972,19.21227586,0,12.3,438,Welbedacht,3
1103,2,Rocky,1340,S,-32.43657784,19.2122044,0,12.3,438,Welbedacht,3
1103,3,Rocky,1340,S,-32.43654428,19.21215948,1,12.3,438,Welbedacht,3
1103,4,Rocky,1340,S,-32.43653976,19.21210309,1,12.3,438,Welbedacht,3
1103,5,Rocky,1340,S,-32.43662511,19.21204073,1,12.3,438,Welbedacht,3
1103,6,Rocky,1340,S,-32.43652425,19.21203097,1,12.3,438,Welbedacht,3
1103,7,Rocky,1340,S,-32.43655193,19.21196895,1,12.3,438,Welbedacht,3
1103,8,Rocky,1340,S,-32.43656853,19.21193255,1,12.3,438,Welbedacht,3
1103,9,Rocky,1340,S,-32.43667455,19.21191657,1,12.3,438,Welbedacht,3
1103,10,Rocky,1340,S,-32.43670315,19.21186738,1,12.3,438,Welbedacht,3
1103,11,Rocky,1340,S,-32.43658657,19.21188131,0,12.3,438,Welbedacht,3
1103,12,Rocky,1340,S,-32.43669645,19.21181844,1,12.3,438,Welbedacht,3
1103,13,Rocky,1340,S,-32.43653003,19.21179891,1,12.3,438,Welbedacht,3
1104,1,Well Protected,1330,S,-32.43692472,19.21261818,0,12.3,438,Welbedacht,3
1104,2,Well Protected,1330,S,-32.43689317,19.21252199,1,12.3,438,Welbedacht,3
1104,3,Well Protected,1330,S,-32.43685045,19.21249248,0,12.3,438,Welbedacht,3
1104,4,Well Protected,1330,S,-32.4368675,19.21240774,1,12.3,438,Welbedacht,3
1104,5,Rocky,1330,S,-32.43678877,19.21233804,0,12.3,438,Welbedacht,3
1104,6,Rocky,1330,S,-32.43656921,19.21250709,1,12.3,438,Welbedacht,3
1105,1,Open,1330,S,-32.43738855,19.21350774,0,12.3,438,Welbedacht,3
1105,2,Rocky,1330,S,-32.43738579,19.21325174,1,12.3,438,Welbedacht,3
1105,3,Rocky,1330,S,-32.43729001,19.21302083,1,12.3,438,Welbedacht,3
1105,4,Rocky,1330,S,-32.43725993,19.2129079,1,12.3,438,Welbedacht,3
1105,5,Rocky,1330,S,-32.437241,19.21280814,1,12.3,438,Welbedacht,3
1105,6,Rocky,1330,S,-32.43718608,19.21273837,0,12.3,438,Welbedacht,3
1105,7,Rocky,1330,S,-32.43653158,19.21251594,1,12.3,438,Welbedacht,3
1107,1,Rocky,1426,W,-32.40110563,19.15898258,1,11.7,463,Welbedacht,3
1107,2,Rocky,1426,W,-32.40114779,19.15899817,0,11.7,463,Welbedacht,3
1108,1,Well Protected,1409,W,-32.4025593,19.15977007,0,11.7,463,Welbedacht,3
1108,2,Well Protected,1409,W,-32.40260496,19.15958534,1,11.7,463,Welbedacht,3
1108,3,Well Protected,1409,W,-32.40266425,19.15987723,0,11.7,463,Welbedacht,3
1108,4,Well Protected,1409,W,-32.40262597,19.16004058,1,11.7,463,Welbedacht,3
1108,5,Well Protected,1409,W,-32.40271497,19.15975836,1,11.7,463,Welbedacht,3
1108,6,Well Protected,1409,W,-32.40277332,19.1597223,1,11.7,463,Welbedacht,3
1108,7,Well Protected,1409,W,-32.4028832,19.15997774,0,11.7,463,Welbedacht,3
1108,8,Well Protected,1409,W,-32.40288547,19.16014912,0,11.7,463,Welbedacht,3
1108,9,Well Protected,1409,W,-32.40299119,19.16001953,1,11.7,463,Welbedacht,3
1108,10,Well Protected,1409,W,-32.40316326,19.16020043,0,11.7,463,Welbedacht,3
1108,11,Well Protected,1409,W,-32.40311342,19.15999858,0,11.7,463,Welbedacht,3
1108,12,Well Protected,1409,W,-32.40288321,19.15978619,1,11.7,463,Welbedacht,3
1108,13,Well Protected,1409,W,-32.40294191,19.15975283,0,11.7,463,Welbedacht,3
1108,14,Well Protected,1409,W,-32.40281804,19.15964596,0,11.7,463,Welbedacht,3
1108,15,Rocky,1409,W,-32.40288762,19.15947207,0,11.7,463,Welbedacht,3
1108,16,Well Protected,1409,W,-32.40256148,19.15880495,1,11.7,463,Welbedacht,3
1108,17,Well Protected,1409,W,-32.40322665,19.15975048,1,11.7,463,Welbedacht,3
1108,18,Well Protected,1409,W,-32.40340681,19.15995188,0,11.7,463,Welbedacht,3
1108,19,Well Protected,1409,W,-32.40321274,19.15990084,0,11.7,463,Welbedacht,3
1108,20,Well Protected,1409,W,-32.4034846,19.16025325,1,11.7,463,Welbedacht,3
1108,21,Well Protected,1409,W,-32.40333049,19.16018948,0,11.7,463,Welbedacht,3
1113,1,Open,1378,S,-32.40661912,19.17714998,1,12.2,449,Welbedacht,3
1113,2,Open,1378,S,-32.40667556,19.17728259,1,12.2,449,Welbedacht,3
1113,3,Open,1378,S,-32.40679567,19.17772098,0,12.2,449,Welbedacht,3
1114,1,Open,1386,W,-32.40886309,19.18225273,1,11.8,456,Welbedacht,3
1114,2,Open,1386,W,-32.40871526,19.18215513,1,11.8,456,Welbedacht,3
1114,3,Rocky,1386,W,-32.40839453,19.18207378,1,11.8,456,Welbedacht,3
1114,4,Open,1386,W,-32.40861186,19.18182103,1,11.8,456,Welbedacht,3
1115,1,Rocky,1387,W,-32.40812026,19.1789472,0,11.8,456,Welbedacht,3
1115,2,Rocky,1387,W,-32.40799091,19.17873397,1,11.8,456,Welbedacht,3
1115,3,Rocky,1387,W,-32.40772669,19.17888368,1,11.8,456,Welbedacht,3
1115,4,Rocky,1387,W,-32.40783729,19.1791436,1,11.8,456,Welbedacht,3
1116,1,Rocky,1086,S,-32.41256152,19.17012467,0,13.6,418,Welbedacht,4
1116,2,Rocky,1086,S,-32.41265852,19.17012412,1,13.6,418,Welbedacht,4
1117,1,Rocky,1086,S,-32.41256766,19.17010868,0,13.6,418,Welbedacht,4
1117,2,Rocky,1086,S,-32.41266737,19.17009441,1,13.6,418,Welbedacht,4
1119,1,Open,947,E,-32.21121507,19.09332109,1,14.7,386,Heuningvlei,4
1119,2,Open,947,E,-32.21126731,19.09333901,1,14.7,386,Heuningvlei,4
1119,3,Open,947,E,-32.21130723,19.09335774,1,14.7,386,Heuningvlei,4
1119,4,Open,947,E,-32.21135142,19.09338092,1,14.7,386,Heuningvlei,4
1119,5,Open,947,E,-32.21140347,19.09339876,1,14.7,386,Heuningvlei,4
1119,6,Open,947,E,-32.2114449,19.09341017,1,14.7,386,Heuningvlei,4
1119,7,Open,947,E,-32.21150567,19.09344162,1,14.7,386,Heuningvlei,4
1119,8,Open,947,E,-32.21156495,19.09348499,1,14.7,386,Heuningvlei,4
1119,9,Open,947,E,-32.2116191,19.09350967,1,14.7,386,Heuningvlei,4
1119,10,Open,947,E,-32.21219769,19.09388154,1,14.7,386,Heuningvlei,4
1119,11,Open,947,E,-32.21227874,19.09389628,1,14.7,386,Heuningvlei,4
1119,12,Open,947,E,-32.21239254,19.09393486,1,14.7,386,Heuningvlei,4
1119,13,Open,947,E,-32.21248319,19.09395942,0,14.7,386,Heuningvlei,4
1119,14,Open,947,E,-32.21256213,19.09401132,0,14.7,386,Heuningvlei,4
1119,15,Open,947,E,-32.21264886,19.09404154,0,14.7,386,Heuningvlei,4
1119,16,Open,947,E,-32.21272818,19.09409356,0,14.7,386,Heuningvlei,4
1119,17,Open,947,E,-32.21280578,19.09411406,0,14.7,386,Heuningvlei,4
1119,18,Open,967,E,-32.21589264,19.09105493,1,14.6,391,Heuningvlei,4
1119,19,Open,967,E,-32.2160134,19.09112275,1,14.6,391,Heuningvlei,4
1119,20,Open,967,E,-32.2159972,19.09094484,1,14.6,391,Heuningvlei,4
1119,21,Open,967,E,-32.21612393,19.09111775,1,14.6,391,Heuningvlei,4
1119,22,Open,967,E,-32.21575612,19.09199321,1,14.6,391,Heuningvlei,4
1119,23,Open,967,E,-32.21583488,19.09192614,1,14.6,391,Heuningvlei,4
1119,24,Open,967,E,-32.21588811,19.09186075,1,14.6,391,Heuningvlei,4
1119,25,Open,967,E,-32.21593464,19.09179219,1,14.6,391,Heuningvlei,4
1119,26,Open,967,E,-32.21600353,19.09176059,1,14.6,391,Heuningvlei,4
1119,27,Open,967,E,-32.21604289,19.09185081,1,14.6,391,Heuningvlei,4
1119,28,Open,967,E,-32.21598185,19.09195363,1,14.6,391,Heuningvlei,4
1119,29,Open,967,E,-32.21592506,19.09197475,1,14.6,391,Heuningvlei,4
1119,30,Open,967,E,-32.21586155,19.09202973,1,14.6,391,Heuningvlei,4
1119,31,Open,967,E,-32.2158006,19.09210111,1,14.6,391,Heuningvlei,4
1119,32,Open,967,E,-32.21580217,19.09219585,1,14.6,391,Heuningvlei,4
1119,33,Open,967,E,-32.21589283,19.09213962,1,14.6,391,Heuningvlei,4
1119,34,Open,967,E,-32.21598131,19.09203934,1,14.6,391,Heuningvlei,4
1119,35,Open,967,E,-32.21608691,19.09198394,1,14.6,391,Heuningvlei,4
1119,36,Open,967,E,-32.21612245,19.09204259,1,14.6,391,Heuningvlei,4
1119,37,Open,967,E,-32.21605579,19.09209815,1,14.6,391,Heuningvlei,4
1119,38,Open,967,E,-32.21598717,19.09219232,1,14.6,391,Heuningvlei,4
1119,39,Open,967,E,-32.21589457,19.09228368,1,14.6,391,Heuningvlei,4
1119,40,Open,967,E,-32.21591442,19.09241438,1,14.6,391,Heuningvlei,4
1119,41,Open,967,E,-32.21603658,19.09232677,1,14.6,391,Heuningvlei,4
1119,42,Open,967,E,-32.21576816,19.09244028,1,14.6,391,Heuningvlei,4
1119,43,Open,967,E,-32.2157699,19.09263276,1,14.6,391,Heuningvlei,4
1119,44,Open,967,E,-32.21588686,19.09253324,1,14.6,391,Heuningvlei,4
1119,45,Open,967,E,-32.21601869,19.09244513,1,14.6,391,Heuningvlei,4
1119,46,Open,967,E,-32.21615048,19.09233966,1,14.6,391,Heuningvlei,4
1119,47,Open,967,E,-32.21612754,19.0925559,1,14.6,391,Heuningvlei,4
1119,48,Open,967,E,-32.21623008,19.09258189,1,14.6,391,Heuningvlei,4
1119,49,Open,967,E,-32.2161246,19.09278953,1,14.6,391,Heuningvlei,4
1119,50,Open,967,E,-32.21599674,19.09271206,1,14.6,391,Heuningvlei,4
1119,51,Open,967,E,-32.21587137,19.09282168,1,14.6,391,Heuningvlei,4
1119,52,Open,967,E,-32.21595115,19.09291829,1,14.6,391,Heuningvlei,4
1119,53,Open,967,E,-32.21579006,19.09301648,1,14.6,391,Heuningvlei,4
1119,54,Open,967,E,-32.21607138,19.09297159,1,14.6,391,Heuningvlei,4
1119,55,Open,967,E,-32.21618282,19.09286873,1,14.6,391,Heuningvlei,4
1119,56,Open,967,E,-32.21628336,19.09271931,1,14.6,391,Heuningvlei,4
1119,57,Open,967,E,-32.21631289,19.09295017,1,14.6,391,Heuningvlei,4
1119,58,Open,967,E,-32.21619567,19.09305423,1,14.6,391,Heuningvlei,4
1119,59,Open,967,E,-32.21599977,19.09315193,1,14.6,391,Heuningvlei,4
1119,60,Open,967,E,-32.21638462,19.09278668,1,14.6,391,Heuningvlei,4
1119,61,Open,967,E,-32.21638695,19.09312082,1,14.6,391,Heuningvlei,4
1119,62,Open,967,E,-32.21625714,19.09318161,1,14.6,391,Heuningvlei,4
1119,63,Open,967,E,-32.21610869,19.09324935,1,14.6,391,Heuningvlei,4
1119,64,Open,967,E,-32.21601237,19.0932778,1,14.6,391,Heuningvlei,4
1119,65,Open,967,E,-32.21583434,19.0933395,1,14.6,391,Heuningvlei,4
1119,66,Open,967,E,-32.21588108,19.0935283,1,14.6,391,Heuningvlei,4
1119,67,Open,967,E,-32.21602368,19.09345226,1,14.6,391,Heuningvlei,4
1119,68,Open,967,E,-32.21616842,19.093336,1,14.6,391,Heuningvlei,4
1119,69,Open,967,E,-32.2163559,19.09335562,1,14.6,391,Heuningvlei,4
1119,70,Open,967,E,-32.21651616,19.09313107,1,14.6,391,Heuningvlei,4
1119,71,Open,967,E,-32.21651552,19.09328543,1,14.6,391,Heuningvlei,4
1119,72,Open,967,E,-32.21653726,19.09287724,1,14.6,391,Heuningvlei,4
1119,73,Open,967,E,-32.2164716,19.09345963,1,14.6,391,Heuningvlei,4
1119,74,Open,967,E,-32.21628478,19.09356936,1,14.6,391,Heuningvlei,4
1119,75,Open,967,E,-32.21615231,19.09364305,1,14.6,391,Heuningvlei,4
1119,76,Open,967,E,-32.21599136,19.09368274,1,14.6,391,Heuningvlei,4
1119,77,Open,967,E,-32.21665574,19.09331421,1,14.6,391,Heuningvlei,4
1119,78,Open,967,E,-32.21658241,19.09348771,1,14.6,391,Heuningvlei,4
1119,79,Open,967,E,-32.21640943,19.09369041,1,14.6,391,Heuningvlei,4
1119,80,Open,967,E,-32.216282,19.09377737,1,14.6,391,Heuningvlei,4
1119,81,Open,967,E,-32.21615234,19.09385683,1,14.6,391,Heuningvlei,4
1119,82,Open,967,E,-32.21599304,19.09395991,1,14.6,391,Heuningvlei,4
1119,83,Open,967,E,-32.21647289,19.0938286,1,14.6,391,Heuningvlei,4
1119,84,Open,967,E,-32.21633912,19.09392662,1,14.6,391,Heuningvlei,4
1119,85,Open,967,E,-32.21621516,19.09397995,1,14.6,391,Heuningvlei,4
1119,86,Open,967,E,-32.21606929,19.09405473,1,14.6,391,Heuningvlei,4
1119,87,Open,967,E,-32.21619039,19.09421244,1,14.6,391,Heuningvlei,4
1119,88,Open,967,E,-32.21571965,19.09635279,1,14.6,391,Heuningvlei,4
1119,89,Open,967,E,-32.2155665,19.09606261,1,14.6,391,Heuningvlei,4
1119,90,Open,967,E,-32.21540257,19.0960339,1,14.6,391,Heuningvlei,4
1119,91,Open,967,E,-32.21532484,19.09581219,1,14.6,391,Heuningvlei,4
1119,92,Open,967,E,-32.2151365,19.09581608,1,14.6,391,Heuningvlei,4
1119,93,Open,967,E,-32.2152759,19.09606319,1,14.6,391,Heuningvlei,4
1119,94,Open,967,E,-32.21492052,19.09577618,1,14.6,391,Heuningvlei,4
1119,95,Open,967,E,-32.21502703,19.09551682,1,14.6,391,Heuningvlei,4
1119,96,Open,967,E,-32.21479564,19.09549838,1,14.6,391,Heuningvlei,4
1119,97,Open,967,E,-32.21474386,19.09569961,1,14.6,391,Heuningvlei,4
1119,98,Open,967,E,-32.21461945,19.09554773,1,14.6,391,Heuningvlei,4
1119,99,Open,967,E,-32.21465186,19.09536631,1,14.6,391,Heuningvlei,4
1119,100,Open,967,E,-32.21446358,19.09540356,1,14.6,391,Heuningvlei,4
1119,101,Open,967,E,-32.21490395,19.095359,0,14.6,391,Heuningvlei,4
1119,102,Open,967,E,-32.21521382,19.09558489,0,14.6,391,Heuningvlei,4
1120,1,Open,1077,E,-32.22118109,19.08521919,0,14.1,406,Heuningvlei,4
